Country,Date,Active cases,Confirmed cases,Recovered cases,Deaths
Algeria,2020-05-31,2993,9394,5748,653
Algeria,2020-06-01,2958,9513,5894,661
Algeria,2020-06-02,2892,9626,6067,667
Algeria,2020-06-03,2842,9733,6218,673
Algeria,2020-06-04,2853,9831,6297,681
Algeria,2020-06-05,2792,9935,6453,690
Algeria,2020-06-06,2721,10050,6631,698
Algeria,2020-06-07,2730,10154,6717,707
Algeria,2020-06-08,2751,10265,6799,715
Algeria,2020-06-09,2707,10382,6951,724
Algeria,2020-06-10,2678,10484,7074,732
Algeria,2020-06-11,2593,10589,7255,741
Algeria,2020-06-12,2625,10698,7322,751
Algeria,2020-06-13,2630,10810,7420,760
Algeria,2020-06-14,2546,10919,7606,767
Algeria,2020-06-15,2519,11031,7735,777
Algeria,2020-06-16,2517,11147,7842,788
Algeria,2020-06-17,2526,11268,7943,799
Algeria,2020-06-18,2496,11385,8078,811
Algeria,2020-06-19,2483,11504,8196,825
Algeria,2020-06-20,2470,11631,8324,837
Algeria,2020-06-21,2504,11771,8422,845
Algeria,2020-06-22,2509,11920,8559,852
Algeria,2020-06-23,2541,12076,8674,861
Algeria,2020-06-24,2587,12248,8792,869
Algeria,2020-06-25,2647,12445,8920,878
Algeria,2020-06-26,2734,12685,9066,885
Algeria,2020-06-27,2874,12968,9202,892
Algeria,2020-06-28,3005,13273,9371,897
Algeria,2020-06-29,2992,13571,9674,905
Algeria,2020-06-30,3098,13907,9897,912
Algeria,2020-07-01,3312,14272,10040,920
Algeria,2020-07-02,3387,14657,10342,928
Algeria,2020-07-03,3301,15070,10832,937
Algeria,2020-07-04,3373,15500,11181,946
Algeria,2020-07-05,3497,15941,11492,952
Algeria,2020-07-06,3561,16404,11884,959
Croatia,2020-01-22,0,0,0,0
Croatia,2020-01-23,0,0,0,0
Croatia,2020-01-24,0,0,0,0
Croatia,2020-01-25,0,0,0,0
Croatia,2020-01-26,0,0,0,0
Croatia,2020-01-27,0,0,0,0
Croatia,2020-01-28,0,0,0,0
Croatia,2020-01-29,0,0,0,0
Croatia,2020-01-30,0,0,0,0
Croatia,2020-01-31,0,0,0,0
Croatia,2020-02-01,0,0,0,0
Croatia,2020-02-02,0,0,0,0
Croatia,2020-02-03,0,0,0,0
Croatia,2020-02-04,0,0,0,0
Croatia,2020-02-05,0,0,0,0
Croatia,2020-02-06,0,0,0,0
Croatia,2020-02-07,0,0,0,0
Croatia,2020-02-08,0,0,0,0
Croatia,2020-02-09,0,0,0,0
Croatia,2020-02-10,0,0,0,0
Croatia,2020-02-11,0,0,0,0
Croatia,2020-02-12,0,0,0,0
Croatia,2020-02-13,0,0,0,0
Croatia,2020-02-14,0,0,0,0
Croatia,2020-02-15,0,0,0,0
Croatia,2020-02-16,0,0,0,0
Croatia,2020-02-17,0,0,0,0
Croatia,2020-02-18,0,0,0,0
Croatia,2020-02-19,0,0,0,0
Croatia,2020-02-20,0,0,0,0
Croatia,2020-02-21,0,0,0,0
Croatia,2020-02-22,0,0,0,0
Croatia,2020-02-23,0,0,0,0
Croatia,2020-02-24,0,0,0,0
Croatia,2020-02-25,1,1,0,0
Croatia,2020-02-26,3,3,0,0
Croatia,2020-02-27,3,3,0,0
Croatia,2020-02-28,5,5,0,0
Croatia,2020-02-29,6,6,0,0
Croatia,2020-03-01,7,7,0,0
Croatia,2020-03-02,7,7,0,0
Croatia,2020-03-03,9,9,0,0
Croatia,2020-03-04,10,10,0,0
Croatia,2020-03-05,10,10,0,0
Croatia,2020-03-06,11,11,0,0
Croatia,2020-03-07,12,12,0,0
Croatia,2020-03-08,12,12,0,0
Croatia,2020-03-09,12,12,0,0
Croatia,2020-03-10,14,14,0,0
Croatia,2020-03-11,19,19,0,0
Croatia,2020-03-12,19,19,0,0
Croatia,2020-03-13,31,32,1,0
Croatia,2020-03-14,37,38,1,0
Croatia,2020-03-15,48,49,1,0
Croatia,2020-03-16,55,57,2,0
Croatia,2020-03-17,61,65,4,0
Croatia,2020-03-18,77,81,4,0
Croatia,2020-03-19,99,105,5,1
Croatia,2020-03-20,122,128,5,1
Croatia,2020-03-21,200,206,5,1
Croatia,2020-03-22,248,254,5,1
Croatia,2020-03-23,309,315,5,1
Croatia,2020-03-24,376,382,5,1
Croatia,2020-03-25,419,442,22,1
Croatia,2020-03-26,470,495,22,3
Croatia,2020-03-27,546,586,37,3
Croatia,2020-03-28,607,657,45,5
Croatia,2020-03-29,655,713,52,6
Croatia,2020-03-30,717,790,67,6
Croatia,2020-03-31,794,867,67,6
Croatia,2020-04-01,884,963,73,6
Croatia,2020-04-02,916,1011,88,7
Croatia,2020-04-03,979,1079,92,8
Croatia,2020-04-04,995,1126,119,12
Croatia,2020-04-05,1042,1182,125,15
Croatia,2020-04-06,1076,1222,130,16
Croatia,2020-04-07,1097,1282,167,18
Croatia,2020-04-08,1145,1343,179,19
Croatia,2020-04-09,1168,1407,219,20
Croatia,2020-04-10,1243,1495,231,21
Croatia,2020-04-11,1190,1534,323,21
Croatia,2020-04-12,1204,1600,373,23
Croatia,2020-04-13,1225,1650,400,25
Croatia,2020-04-14,1258,1704,415,31
Croatia,2020-04-15,1235,1741,473,33
Croatia,2020-04-16,1227,1791,529,35
Croatia,2020-04-17,1178,1814,600,36
Croatia,2020-04-18,1178,1832,615,39
Croatia,2020-04-19,1115,1871,709,47
Croatia,2020-04-20,1063,1881,771,47
Croatia,2020-04-21,1059,1908,801,48
Croatia,2020-04-22,1033,1950,869,48
Croatia,2020-04-23,1048,1981,883,50
Croatia,2020-04-24,976,2009,982,51
Croatia,2020-04-25,928,2016,1034,54
Croatia,2020-04-26,872,2030,1103,55
Croatia,2020-04-27,814,2039,1166,59
Croatia,2020-04-28,752,2047,1232,63
Croatia,2020-04-29,707,2062,1288,67
Croatia,2020-04-30,659,2076,1348,69
Croatia,2020-05-01,589,2085,1421,75
Croatia,2020-05-02,548,2088,1463,77
Croatia,2020-05-03,528,2096,1489,79
Croatia,2020-05-04,499,2101,1522,80
Croatia,2020-05-05,469,2112,1560,83
Croatia,2020-05-06,433,2119,1601,85
Croatia,2020-05-07,398,2125,1641,86
Croatia,2020-05-08,386,2161,1689,86
Croatia,2020-05-09,363,2176,1726,87
Croatia,2020-05-10,333,2187,1764,90
Croatia,2020-05-11,321,2196,1784,91
Croatia,2020-05-12,308,2207,1808,91
Croatia,2020-05-13,285,2213,1834,94
Croatia,2020-05-14,277,2221,1850,94
Croatia,2020-05-15,258,2222,1869,95
Croatia,2020-05-16,216,2224,1913,95
Croatia,2020-05-17,195,2226,1936,95
Croatia,2020-05-18,187,2228,1946,95
Croatia,2020-05-19,169,2232,1967,96
Croatia,2020-05-20,160,2234,1978,96
Croatia,2020-05-21,162,2237,1978,97
Croatia,2020-05-22,133,2243,2011,99
Croatia,2020-05-23,121,2243,2023,99
Croatia,2020-05-24,118,2244,2027,99
Croatia,2020-05-25,109,2244,2035,100
Croatia,2020-05-26,97,2244,2046,101
Croatia,2020-05-27,96,2244,2047,101
Croatia,2020-05-28,92,2245,2051,102
Croatia,2020-05-29,83,2245,2059,103
Croatia,2020-05-30,80,2246,2063,103
Croatia,2020-05-31,71,2246,2072,103
Croatia,2020-06-01,66,2246,2077,103
Croatia,2020-06-02,55,2246,2088,103
Croatia,2020-06-03,48,2246,2095,103
Croatia,2020-06-04,39,2247,2105,103
Croatia,2020-06-05,31,2247,2113,103
Croatia,2020-06-06,22,2247,2121,104
Croatia,2020-06-07,17,2247,2126,104
Croatia,2020-06-08,15,2247,2128,104
Croatia,2020-06-09,11,2247,2130,106
Croatia,2020-06-10,13,2249,2130,106
Croatia,2020-06-11,11,2249,2132,106
Croatia,2020-06-12,9,2249,2133,107
Croatia,2020-06-13,10,2251,2134,107
Croatia,2020-06-14,11,2252,2134,107
Croatia,2020-06-15,7,2254,2140,107
Croatia,2020-06-16,8,2255,2140,107
Croatia,2020-06-17,10,2258,2141,107
Croatia,2020-06-18,20,2269,2142,107
Croatia,2020-06-19,31,2280,2142,107
Croatia,2020-06-20,50,2299,2142,107
Croatia,2020-06-21,68,2317,2142,107
Croatia,2020-06-22,87,2336,2142,107
Croatia,2020-06-23,117,2366,2142,107
Croatia,2020-06-24,136,2388,2145,107
Croatia,2020-06-25,227,2483,2149,107
Croatia,2020-06-26,282,2539,2150,107
Croatia,2020-06-27,365,2624,2152,107
Croatia,2020-06-28,432,2691,2152,107
Croatia,2020-06-29,463,2725,2155,107
Croatia,2020-06-30,515,2777,2155,107
Croatia,2020-07-01,568,2831,2155,108
Croatia,2020-07-02,647,2912,2155,110
Croatia,2020-07-03,728,3008,2168,112
Croatia,2020-07-04,798,3094,2183,113
Croatia,2020-07-05,842,3151,2196,113
Croatia,2020-07-06,897,3220,2210,113
India,2020-01-22,0,0,0,0
India,2020-01-23,0,0,0,0
India,2020-01-24,0,0,0,0
India,2020-01-25,0,0,0,0
India,2020-01-26,0,0,0,0
India,2020-01-27,0,0,0,0
India,2020-01-28,0,0,0,0
India,2020-01-29,0,0,0,0
India,2020-01-30,1,1,0,0
India,2020-01-31,1,1,0,0
India,2020-02-01,1,1,0,0
India,2020-02-02,2,2,0,0
India,2020-02-03,3,3,0,0
India,2020-02-04,3,3,0,0
India,2020-02-05,3,3,0,0
India,2020-02-06,3,3,0,0
India,2020-02-07,3,3,0,0
India,2020-02-08,3,3,0,0
India,2020-02-09,3,3,0,0
India,2020-02-10,3,3,0,0
India,2020-02-11,3,3,0,0
India,2020-02-12,3,3,0,0
India,2020-02-13,3,3,0,0
India,2020-02-14,3,3,0,0
India,2020-02-15,3,3,0,0
India,2020-02-16,0,3,3,0
India,2020-02-17,0,3,3,0
India,2020-02-18,0,3,3,0
India,2020-02-19,0,3,3,0
India,2020-02-20,0,3,3,0
India,2020-02-21,0,3,3,0
India,2020-02-22,0,3,3,0
India,2020-02-23,0,3,3,0
India,2020-02-24,0,3,3,0
India,2020-02-25,0,3,3,0
India,2020-02-26,0,3,3,0
India,2020-02-27,0,3,3,0
India,2020-02-28,0,3,3,0
India,2020-02-29,0,3,3,0
India,2020-03-01,0,3,3,0
India,2020-03-02,2,5,3,0
India,2020-03-03,2,5,3,0
India,2020-03-04,25,28,3,0
India,2020-03-05,27,30,3,0
India,2020-03-06,28,31,3,0
India,2020-03-07,31,34,3,0
India,2020-03-08,36,39,3,0
India,2020-03-09,40,43,3,0
India,2020-03-10,52,56,4,0
India,2020-03-11,57,62,4,1
India,2020-03-12,68,73,4,1
India,2020-03-13,76,82,4,2
India,2020-03-14,96,102,4,2
India,2020-03-15,98,113,13,2
India,2020-03-16,104,119,13,2
India,2020-03-17,125,142,14,3
India,2020-03-18,139,156,14,3
India,2020-03-19,175,194,15,4
India,2020-03-20,219,244,20,5
India,2020-03-21,303,330,23,4
India,2020-03-22,362,396,27,7
India,2020-03-23,462,499,27,10
India,2020-03-24,486,536,40,10
India,2020-03-25,602,657,43,12
India,2020-03-26,662,727,45,20
India,2020-03-27,794,887,73,20
India,2020-03-28,879,987,84,24
India,2020-03-29,902,1024,95,27
India,2020-03-30,1117,1251,102,32
India,2020-03-31,1239,1397,123,35
India,2020-04-01,1792,1998,148,58
India,2020-04-02,2280,2543,191,72
India,2020-04-03,2303,2567,192,72
India,2020-04-04,2767,3082,229,86
India,2020-04-05,3260,3588,229,99
India,2020-04-06,4267,4778,375,136
India,2020-04-07,4740,5311,421,150
India,2020-04-08,5232,5916,506,178
India,2020-04-09,5879,6725,620,226
India,2020-04-10,6578,7598,774,246
India,2020-04-11,7189,8446,969,288
India,2020-04-12,7794,9205,1080,331
India,2020-04-13,8914,10453,1181,358
India,2020-04-14,9735,11487,1359,393
India,2020-04-15,10485,12322,1432,405
India,2020-04-16,11214,13430,1768,448
India,2020-04-17,11825,14352,2041,486
India,2020-04-18,12738,15722,2463,521
India,2020-04-19,14202,17615,2854,559
India,2020-04-20,14674,18539,3273,592
India,2020-04-21,15460,20080,3975,645
India,2020-04-22,16319,21370,4370,681
India,2020-04-23,17344,23077,5012,721
India,2020-04-24,18252,24530,5498,780
India,2020-04-25,19519,26283,5939,825
India,2020-04-26,20486,27890,6523,881
India,2020-04-27,21375,29451,7137,939
India,2020-04-28,22569,31324,7747,1008
India,2020-04-29,23546,33062,8437,1079
India,2020-04-30,24641,34863,9068,1154
India,2020-05-01,26027,37257,10007,1223
India,2020-05-02,27557,39699,10819,1323
India,2020-05-03,29339,42505,11775,1391
India,2020-05-04,32024,46437,12847,1566
India,2020-05-05,33565,49400,14142,1693
India,2020-05-06,35871,52987,15331,1785
India,2020-05-07,37686,56351,16776,1889
India,2020-05-08,39823,59695,17887,1985
India,2020-05-09,41406,62808,19301,2101
India,2020-05-10,43980,67161,20969,2212
India,2020-05-11,45925,70768,22549,2294
India,2020-05-12,47457,74292,24420,2415
India,2020-05-13,49104,78055,26400,2551
India,2020-05-14,51379,81997,27969,2649
India,2020-05-15,52773,85784,30258,2753
India,2020-05-16,53553,90648,34224,2871
India,2020-05-17,55878,95698,36795,3025
India,2020-05-18,57939,100328,39233,3156
India,2020-05-19,60864,106475,42309,3302
India,2020-05-20,63172,112028,45422,3434
India,2020-05-21,66089,118226,48553,3584
India,2020-05-22,69244,124794,51824,3726
India,2020-05-23,73170,131423,54385,3868
India,2020-05-24,76820,138536,57692,4024
India,2020-05-25,80072,144950,60706,4172
India,2020-05-26,82172,150793,64277,4344
India,2020-05-27,85803,158086,67749,4534
India,2020-05-28,89755,165386,70920,4711
India,2020-05-29,85884,173491,82627,4980
India,2020-05-30,89706,181827,86936,5185
India,2020-05-31,93349,190609,91852,5408
India,2020-06-01,97008,198370,95754,5608
India,2020-06-02,101077,207191,100285,5829
India,2020-06-03,106665,216824,104071,6088
India,2020-06-04,111900,226713,108450,6363
India,2020-06-05,116302,236184,113233,6649
India,2020-06-06,120981,246622,118695,6946
India,2020-06-07,126431,257486,123848,7207
India,2020-06-08,129360,265928,129095,7473
India,2020-06-09,133726,276146,134670,7750
India,2020-06-10,143297,286605,135206,8102
India,2020-06-11,141842,297535,147195,8498
India,2020-06-12,145779,308993,154330,8884
India,2020-06-13,149348,320922,162379,9195
India,2020-06-14,153106,332424,169798,9520
India,2020-06-15,153178,343091,180013,9900
India,2020-06-16,155227,354065,186935,11903
India,2020-06-17,160384,366946,194325,12237
India,2020-06-18,163248,380532,204711,12573
India,2020-06-19,168269,395048,213831,12948
India,2020-06-20,169469,410451,227728,13254
India,2020-06-21,174387,425282,237196,13699
India,2020-06-22,178014,440215,248190,14011
India,2020-06-23,183022,456183,258685,14476
India,2020-06-24,186514,473105,271697,14894
India,2020-06-25,189463,490401,285637,15301
India,2020-06-26,197387,508953,295881,15685
India,2020-06-27,203051,528859,309713,16095
India,2020-06-28,210120,548318,321723,16475
India,2020-06-29,215125,566840,334822,16893
India,2020-06-30,220169,585481,347912,17400
India,2020-07-01,226947,604641,359860,17834
India,2020-07-02,227439,625544,379892,18213
India,2020-07-03,235433,648315,394227,18655
India,2020-07-04,244814,673165,409083,19268
India,2020-07-05,253287,697413,424433,19693
India,2020-07-06,259571,719664,439934,20159
Kyrgyzstan,2020-01-22,0,0,0,0
Kyrgyzstan,2020-01-23,0,0,0,0
Kyrgyzstan,2020-01-24,0,0,0,0
Kyrgyzstan,2020-01-25,0,0,0,0
Kyrgyzstan,2020-01-26,0,0,0,0
Kyrgyzstan,2020-01-27,0,0,0,0
Kyrgyzstan,2020-01-28,0,0,0,0
Kyrgyzstan,2020-01-29,0,0,0,0
Kyrgyzstan,2020-01-30,0,0,0,0
Kyrgyzstan,2020-01-31,0,0,0,0
Kyrgyzstan,2020-02-01,0,0,0,0
Kyrgyzstan,2020-02-02,0,0,0,0
Kyrgyzstan,2020-02-03,0,0,0,0
Kyrgyzstan,2020-02-04,0,0,0,0
Kyrgyzstan,2020-02-05,0,0,0,0
Kyrgyzstan,2020-02-06,0,0,0,0
Kyrgyzstan,2020-02-07,0,0,0,0
Kyrgyzstan,2020-02-08,0,0,0,0
Kyrgyzstan,2020-02-09,0,0,0,0
Kyrgyzstan,2020-02-10,0,0,0,0
Kyrgyzstan,2020-02-11,0,0,0,0
Kyrgyzstan,2020-02-12,0,0,0,0
Kyrgyzstan,2020-02-13,0,0,0,0
Kyrgyzstan,2020-02-14,0,0,0,0
Kyrgyzstan,2020-02-15,0,0,0,0
Kyrgyzstan,2020-02-16,0,0,0,0
Kyrgyzstan,2020-02-17,0,0,0,0
Kyrgyzstan,2020-02-18,0,0,0,0
Kyrgyzstan,2020-02-19,0,0,0,0
Kyrgyzstan,2020-02-20,0,0,0,0
Kyrgyzstan,2020-02-21,0,0,0,0
Kyrgyzstan,2020-02-22,0,0,0,0
Kyrgyzstan,2020-02-23,0,0,0,0
Kyrgyzstan,2020-02-24,0,0,0,0
Kyrgyzstan,2020-02-25,0,0,0,0
Kyrgyzstan,2020-02-26,0,0,0,0
Kyrgyzstan,2020-02-27,0,0,0,0
Kyrgyzstan,2020-02-28,0,0,0,0
Kyrgyzstan,2020-02-29,0,0,0,0
Kyrgyzstan,2020-03-01,0,0,0,0
Kyrgyzstan,2020-03-02,0,0,0,0
Kyrgyzstan,2020-03-03,0,0,0,0
Kyrgyzstan,2020-03-04,0,0,0,0
Kyrgyzstan,2020-03-05,0,0,0,0
Kyrgyzstan,2020-03-06,0,0,0,0
Kyrgyzstan,2020-03-07,0,0,0,0
Kyrgyzstan,2020-03-08,0,0,0,0
Kyrgyzstan,2020-03-09,0,0,0,0
Kyrgyzstan,2020-03-10,0,0,0,0
Kyrgyzstan,2020-03-11,0,0,0,0
Kyrgyzstan,2020-03-12,0,0,0,0
Kyrgyzstan,2020-03-13,0,0,0,0
Kyrgyzstan,2020-03-14,0,0,0,0
Kyrgyzstan,2020-03-15,0,0,0,0
Kyrgyzstan,2020-03-16,0,0,0,0
Kyrgyzstan,2020-03-17,0,0,0,0
Kyrgyzstan,2020-03-18,3,3,0,0
Kyrgyzstan,2020-03-19,3,3,0,0
Kyrgyzstan,2020-03-20,6,6,0,0
Kyrgyzstan,2020-03-21,14,14,0,0
Kyrgyzstan,2020-03-22,14,14,0,0
Kyrgyzstan,2020-03-23,16,16,0,0
Kyrgyzstan,2020-03-24,42,42,0,0
Kyrgyzstan,2020-03-25,44,44,0,0
Kyrgyzstan,2020-03-26,44,44,0,0
Kyrgyzstan,2020-03-27,58,58,0,0
Kyrgyzstan,2020-03-28,58,58,0,0
Kyrgyzstan,2020-03-29,84,84,0,0
Kyrgyzstan,2020-03-30,91,94,3,0
Kyrgyzstan,2020-03-31,104,107,3,0
Kyrgyzstan,2020-04-01,108,111,3,0
Kyrgyzstan,2020-04-02,111,116,5,0
Kyrgyzstan,2020-04-03,123,130,6,1
Kyrgyzstan,2020-04-04,134,144,9,1
Kyrgyzstan,2020-04-05,137,147,9,1
Kyrgyzstan,2020-04-06,179,216,33,4
Kyrgyzstan,2020-04-07,191,228,33,4
Kyrgyzstan,2020-04-08,233,270,33,4
Kyrgyzstan,2020-04-09,241,280,35,4
Kyrgyzstan,2020-04-10,258,298,35,5
Kyrgyzstan,2020-04-11,290,339,44,5
Kyrgyzstan,2020-04-12,318,377,54,5
Kyrgyzstan,2020-04-13,347,419,67,5
Kyrgyzstan,2020-04-14,354,430,71,5
Kyrgyzstan,2020-04-15,366,449,78,5
Kyrgyzstan,2020-04-16,370,466,91,5
Kyrgyzstan,2020-04-17,370,489,114,5
Kyrgyzstan,2020-04-18,371,506,130,5
Kyrgyzstan,2020-04-19,416,554,133,5
Kyrgyzstan,2020-04-20,360,568,201,7
Kyrgyzstan,2020-04-21,367,590,216,7
Kyrgyzstan,2020-04-22,351,612,254,7
Kyrgyzstan,2020-04-23,321,631,302,8
Kyrgyzstan,2020-04-24,312,665,345,8
Kyrgyzstan,2020-04-25,312,665,345,8
Kyrgyzstan,2020-04-26,304,682,370,8
Kyrgyzstan,2020-04-27,292,695,395,8
Kyrgyzstan,2020-04-28,284,708,416,8
Kyrgyzstan,2020-04-29,284,729,437,8
Kyrgyzstan,2020-04-30,276,746,462,8
Kyrgyzstan,2020-05-01,244,756,504,8
Kyrgyzstan,2020-05-02,234,769,527,8
Kyrgyzstan,2020-05-03,221,795,564,10
Kyrgyzstan,2020-05-04,245,830,575,10
Kyrgyzstan,2020-05-05,232,843,600,11
Kyrgyzstan,2020-05-06,245,871,614,12
Kyrgyzstan,2020-05-07,246,895,637,12
Kyrgyzstan,2020-05-08,244,906,650,12
Kyrgyzstan,2020-05-09,261,931,658,12
Kyrgyzstan,2020-05-10,315,1002,675,12
Kyrgyzstan,2020-05-11,316,1016,688,12
Kyrgyzstan,2020-05-12,316,1037,709,12
Kyrgyzstan,2020-05-13,306,1044,726,12
Kyrgyzstan,2020-05-14,335,1082,735,12
Kyrgyzstan,2020-05-15,352,1111,745,14
Kyrgyzstan,2020-05-16,320,1117,783,14
Kyrgyzstan,2020-05-17,320,1138,804,14
Kyrgyzstan,2020-05-18,375,1216,827,14
Kyrgyzstan,2020-05-19,331,1243,898,14
Kyrgyzstan,2020-05-20,346,1270,910,14
Kyrgyzstan,2020-05-21,376,1313,923,14
Kyrgyzstan,2020-05-22,397,1350,939,14
Kyrgyzstan,2020-05-23,394,1365,957,14
Kyrgyzstan,2020-05-24,409,1403,980,14
Kyrgyzstan,2020-05-25,425,1433,992,16
Kyrgyzstan,2020-05-26,437,1468,1015,16
Kyrgyzstan,2020-05-27,461,1520,1043,16
Kyrgyzstan,2020-05-28,512,1594,1066,16
Kyrgyzstan,2020-05-29,558,1662,1088,16
Kyrgyzstan,2020-05-30,593,1722,1113,16
Kyrgyzstan,2020-05-31,562,1748,1170,16
Kyrgyzstan,2020-06-01,620,1817,1181,16
Kyrgyzstan,2020-06-02,609,1845,1219,17
Kyrgyzstan,2020-06-03,586,1871,1265,20
Kyrgyzstan,2020-06-04,587,1899,1292,20
Kyrgyzstan,2020-06-05,574,1936,1340,22
Kyrgyzstan,2020-06-06,592,1974,1360,22
Kyrgyzstan,2020-06-07,560,2007,1425,22
Kyrgyzstan,2020-06-08,564,2032,1445,23
Kyrgyzstan,2020-06-09,548,2055,1483,24
Kyrgyzstan,2020-06-10,495,2093,1572,26
Kyrgyzstan,2020-06-11,472,2166,1668,26
Kyrgyzstan,2020-06-12,472,2166,1668,26
Kyrgyzstan,2020-06-13,458,2207,1722,27
Kyrgyzstan,2020-06-14,467,2285,1791,27
Kyrgyzstan,2020-06-15,597,2472,1847,28
Kyrgyzstan,2020-06-16,630,2562,1902,30
Kyrgyzstan,2020-06-17,693,2657,1933,31
Kyrgyzstan,2020-06-18,693,2657,1933,31
Kyrgyzstan,2020-06-19,796,2789,1961,32
Kyrgyzstan,2020-06-20,965,2981,1981,35
Kyrgyzstan,2020-06-21,1295,3356,2021,40
Kyrgyzstan,2020-06-22,1295,3356,2021,40
Kyrgyzstan,2020-06-23,1602,3726,2082,42
Kyrgyzstan,2020-06-24,1799,3954,2112,43
Kyrgyzstan,2020-06-25,1999,4204,2162,43
Kyrgyzstan,2020-06-26,2206,4446,2194,46
Kyrgyzstan,2020-06-27,2255,4513,2212,46
Kyrgyzstan,2020-06-28,2673,5017,2294,50
Kyrgyzstan,2020-06-29,2869,5296,2370,57
Kyrgyzstan,2020-06-30,3002,5506,2443,61
Kyrgyzstan,2020-07-01,3665,6261,2530,66
Kyrgyzstan,2020-07-02,4036,6767,2655,76
Kyrgyzstan,2020-07-03,4131,6878,2671,76
Kyrgyzstan,2020-07-04,4302,7094,2714,78
Kyrgyzstan,2020-07-05,4487,7377,2802,88
Kyrgyzstan,2020-07-06,5126,8141,2916,99
United Kingdom,2020-01-22,0,0,0,0
United Kingdom,2020-01-23,0,0,0,0
United Kingdom,2020-01-24,0,0,0,0
United Kingdom,2020-01-25,0,0,0,0
United Kingdom,2020-01-26,0,0,0,0
United Kingdom,2020-01-27,0,0,0,0
United Kingdom,2020-01-28,0,0,0,0
United Kingdom,2020-01-29,0,0,0,0
United Kingdom,2020-01-30,0,0,0,0
United Kingdom,2020-01-31,2,2,0,0
United Kingdom,2020-02-01,2,2,0,0
United Kingdom,2020-02-02,2,2,0,0
United Kingdom,2020-02-03,2,2,0,0
United Kingdom,2020-02-04,2,2,0,0
United Kingdom,2020-02-05,2,2,0,0
United Kingdom,2020-02-06,2,2,0,0
United Kingdom,2020-02-07,3,3,0,0
United Kingdom,2020-02-08,3,3,0,0
United Kingdom,2020-02-09,3,3,0,0
United Kingdom,2020-02-10,8,8,0,0
United Kingdom,2020-02-11,8,8,0,0
United Kingdom,2020-02-12,8,9,1,0
United Kingdom,2020-02-13,8,9,1,0
United Kingdom,2020-02-14,8,9,1,0
United Kingdom,2020-02-15,8,9,1,0
United Kingdom,2020-02-16,1,9,8,0
United Kingdom,2020-02-17,1,9,8,0
United Kingdom,2020-02-18,1,9,8,0
United Kingdom,2020-02-19,1,9,8,0
United Kingdom,2020-02-20,1,9,8,0
United Kingdom,2020-02-21,1,9,8,0
United Kingdom,2020-02-22,1,9,8,0
United Kingdom,2020-02-23,1,9,8,0
United Kingdom,2020-02-24,5,13,8,0
United Kingdom,2020-02-25,5,13,8,0
United Kingdom,2020-02-26,5,13,8,0
United Kingdom,2020-02-27,7,15,8,0
United Kingdom,2020-02-28,12,20,8,0
United Kingdom,2020-02-29,15,23,8,0
United Kingdom,2020-03-01,28,36,8,0
United Kingdom,2020-03-02,32,40,8,0
United Kingdom,2020-03-03,43,51,8,0
United Kingdom,2020-03-04,78,86,8,0
United Kingdom,2020-03-05,108,116,8,0
United Kingdom,2020-03-06,155,164,8,1
United Kingdom,2020-03-07,187,207,18,2
United Kingdom,2020-03-08,254,274,18,2
United Kingdom,2020-03-09,301,322,18,3
United Kingdom,2020-03-10,358,384,19,7
United Kingdom,2020-03-11,433,459,19,7
United Kingdom,2020-03-12,431,459,19,9
United Kingdom,2020-03-13,773,802,19,10
United Kingdom,2020-03-14,1097,1144,19,28
United Kingdom,2020-03-15,1083,1145,19,43
United Kingdom,2020-03-16,1464,1551,21,66
United Kingdom,2020-03-17,1825,1960,53,82
United Kingdom,2020-03-18,2459,2642,67,116
United Kingdom,2020-03-19,2490,2716,67,159
United Kingdom,2020-03-20,3752,4014,67,195
United Kingdom,2020-03-21,4749,5067,67,251
United Kingdom,2020-03-22,5392,5745,67,286
United Kingdom,2020-03-23,6299,6726,67,360
United Kingdom,2020-03-24,7515,8164,140,509
United Kingdom,2020-03-25,8805,9640,140,695
United Kingdom,2020-03-26,10783,11812,150,879
United Kingdom,2020-03-27,13431,14745,151,1163
United Kingdom,2020-03-28,15704,17312,151,1457
United Kingdom,2020-03-29,17957,19780,151,1672
United Kingdom,2020-03-30,20236,22453,171,2046
United Kingdom,2020-03-31,22873,25481,179,2429
United Kingdom,2020-04-01,26586,29865,179,3100
United Kingdom,2020-04-02,30229,34173,192,3752
United Kingdom,2020-04-03,34014,38689,208,4467
United Kingdom,2020-04-04,37034,42477,215,5228
United Kingdom,2020-04-05,42333,48436,229,5874
United Kingdom,2020-04-06,45547,52279,287,6445
United Kingdom,2020-04-07,48141,55949,325,7483
United Kingdom,2020-04-08,52610,61474,345,8519
United Kingdom,2020-04-09,55890,65872,359,9623
United Kingdom,2020-04-10,63241,74605,588,10776
United Kingdom,2020-04-11,67636,79874,622,11616
United Kingdom,2020-04-12,72278,85206,626,12302
United Kingdom,2020-04-13,76219,89570,304,13047
United Kingdom,2020-04-14,80427,94845,323,14095
United Kingdom,2020-04-15,84174,99483,368,14941
United Kingdom,2020-04-16,87796,104145,375,15974
United Kingdom,2020-04-17,92465,109769,394,16910
United Kingdom,2020-04-18,96872,115314,414,18028
United Kingdom,2020-04-19,102209,121172,436,18527
United Kingdom,2020-04-20,106318,125856,446,19092
